"Honesty-Humility","Emotionality","Extraversion","Agreeableness","Conscientiousness","Openness"
"2.5","4.3","3.2","2.5","3","3.7"
"1.5","2.75","1.25","4","3.5","4"
"3.9","4.2","1","3.2","1.8","4"
"3.3","2.5","3.4","1.6","3.4","4.9"
"3.3","2.4","4.5","2.3","2.8","3.8"
"3.5","4","1.75","2","4.75","2.5"
"4.5","4.25","1.75","2.5","1.5","3.75"
"3.6","2.9","3.3","2.9","3.1","2.9"
"2.5","1.2","2.9","4","2.3","3.8"
"3.3","4.7","3.1","3.9","3.4","3.2"
"2.75","3","2.25","3","3.5","3.25"
"4","1.9","3.2","3","2.4","3.5"
"3.5","4.3","1.9","3.7","3.1","3.55"
"1.5","3.2","2.8","1.6","3.1","4.7"
"2.9","4","2.3","1.6","1","2.4"
"5","5","3.25","4","3.5","3.25"
"3.25","2.75","3.25","3.5","2.75","4.75"
"3.2","3.9","3.3","3","1.9","3.4"
"2.5","1.5","3.8","3.8","4.2","4.8"
"3","5","5","4.6","5","5"
"3.7","3.9","1.3","3.4","3.6","4.1"
"1.3","2.6","4.1","2.4","1.7","2.3"
"2.1","3.3","2.3","2.4","2.7","4"
"2","4.75","3.25","1","3","1"
"3.3","4.3","1.4","3.5","3.4","3.6"
"4","3.5","3","2.75","3.25","4"
"2.8","4.8","1.5","4.6","3","4"
"4.25","1.5","4","4.5","4.75","5"
"4.5","3.5","2","4.5","2.25","3.75"
"3.4","1","4.6","2","2.8","2"
"3.1","4","3.36","2.82","2.09","3.18"
"3.2","3.3","2.2","3","3.8","3.7"
"2.8","3.4","3.3","3.4","3.2","3.8"
"3.1","4.5","2.5","3.1","3.3","3.4"
"2.8","3.5","2.6","2.6","3.3","3"
"2.1","1","3.4","2.2","5","4.2"
"3.25","2.25","2","2.25","2.75","2.25"
"3.3","1.1","3.7","4.2","2.5","2.9"
"4","3.5","3.75","3.5","3.25","3.25"
"4.25","2.5","1.75","2","2","4.25"
"3.6","3.5","2.4","3.2","2.7","3"
"1","3","3.5","3","1","5"
"2.9","2.6","2.7","3.2","2.5","3.8"
"4.1","2.9","2.5","1.7","3.1","2.1"
"2.8","3.2","4.3","2.3","3.8","3.9"
"3.5","4","2","2.5","4.5","4.75"
"3.1","2.2","3","2.2","3","3.8"
"4.2","3.6","1.9","2.6","3.1","4"
"4.6","2","3.6","3","3.1","3.5"
"4","2.7","2.7","3","4.2","3.5"
"2.6","3.5","3.1","2.3","2.7","3.7"
"4","2.2","3.5","2.7","1.6","2.9"
"4.8","1.8","2.4","2.1","4.6","3.1"
"2.5","3","1.75","4","4.75","4.5"
"1.1","3.3","4.3","2.9","1.8","3.4"
"3.3","3.4","2.7","3.7","3.4","2.9"
"2","3.25","3","2.25","1.5","1.75"
"3.9","3","2.1","2.3","2.3","2.6"
"3.75","3","4","2.5","2.25","4.25"
"3.1","3","3.3","3.8","2.8","4.5"
"2.5","2.7","3.6","3.5","1.7","4.6"
"4.2","2.4","3.7","2.9","3","4"
"2.9","3.8","2.8","3","2.1","4.1"
"3.4","3.1","2.5","2.4","4","4.2"
"1.9","2.4","4.3","3.3","2","3"
"3.25","4.25","1","1.5","2.75","2"
"3.2","3","2.8","2","2.9","3.3"
"2.9","3.3","1.7","2.8","3.3","3.9"
"3.5","2.2","2.9","3.9","2.5","4.3"
"2.75","4.5","2","2","2.75","2.25"
"2.3","1.2","3.7","2.4","2.9","4.1"
"3.9","4","4.2","2.5","2.8","4.1"
"3.3","2.9","2.7","2.8","2.6","2.8"
"3.1","1.2","4.1","2.1","2.2","2.6"
"2.7","1.9","4.5","2.1","2.8","4.2"
"3.8","3.4","2.5","2.9","3.1","3.7"
"3.25","1.25","1","2","1.75","4.5"
"3.7","2.6","2.4","3.6","3.1","3.8"
"3.3","3.9","3.1","3.6","2.3","3.2"
"1.7","4.3","2.1","1.7","2.5","2.5"
"3.1","3.1","1.7","3","1.8","4"
"4","4.4","2.1","3","2.7","3.2"
"4.5","2.25","2.25","2.75","4","4.25"
"3","5","1.75","1.5","4.5","3.75"
"2.6","2","2.7","2.3","1.4","2.5"
"4","2.75","2","3","4.5","2"
"3.3","4.1","3.3","3.2","4.1","2.5"
"3.8","2.7","2.3","2.5","2.1","2.8"
"4.5","1.3","2.5","2","4.1","4.2"
"5","3.5","1.75","2","3.75","3.25"
"3.75","3.25","1","1","4","5"
"2.25","1.25","4.75","2","3.5","5"
"4.4","2.9","2.1","2.8","3.2","4.8"
"3.4","1.6","3.3","2.1","3.2","3.3"
"3.1","3","3.8","2.5","2.6","3.5"
"2.8","3.2","3.7","2.7","2.5","3.8"
"2.9","4","2.7","2","3.5","3.8"
"1.9","4.2","3.7","1.1","2.2","3"
"4.7","4.4","1.9","3.1","4","4.1"
"3.9","3.3","2.6","3.6","2.5","3.4"
"3.5","3.3","2.8","2.6","3.4","4.5"
"3.75","4.75","2.25","1","5","3.25"
"3.75","4.75","3","3","4.5","4.5"
"3.5","3.2","2.7","2","3","3.6"
"3.25","2.5","4.75","1","3.25","2.5"
"3","3.25","3.25","2.75","4","4.5"
"3.25","3.75","2.25","2.25","3.25","4"
"4.1","2.8","3","4","2.5","3.5"
"4","4","3.5","3.5","3","3.5"
"3","3","3.8","3.5","2.7","4.6"
"3.5","3.5","2.7","3.1","2.1","3.5"
"4","3.4","2.8","3.8","2.4","3.1"
"2.5","4","3.5","5","1.75","4"
"4.5","2.5","1.5","5","4","4"
"2.75","2.75","3.75","4.25","2","4"
"3.5","4","3.75","3.25","4","3.25"
"3.1","3.1","1.8","2.9","3.1","3.2"
"3.4","5","2.5","2.3","4.5","4"
"3.7","2.9","2.7","3.4","2.6","4.6"
"3","3","2.7","2","2.7","3.3"
"2.75","2.5","4","3","3.25","3.75"
"4.75","1.5","2.5","3.75","1.75","3.5"
"3","3.3","2.2","3.6","2.7","3.6"
"3.1","1.5","1.6","3.2","2.3","3.4"
"2.2","3.9","4.5","3.9","2.3","4.1"
"4.25","4.75","1.75","4.25","2.75","3.5"
"3.9","3","2.5","3.1","3.5","4.3"
"4","3.4","1.4","3","3.6","4.5"
"4","3.6","2.4","2.7","2.2","2.4"
"1.9","1.3","2.3","2.6","3.9","4.5"
"3.75","1.75","3","3","1.75","2"
"2.8","2.4","2","3.7","2.5","4.2"
"3.3","2","4","1.4","3.8","3.3"
"2.3","3.1","2.4","2.9","2.9","2.9"
"3.25","2.5","2.25","4","3.75","3.5"
"3.5","4.1","3.4","2.82","2.1","3.6"
"3.75","3","3","3.25","3","4.25"
"3.25","1.5","4.75","3","4","3.5"
"3.5","3.6","2.7","3","4.2","2.7"
"4.5","1.9","3.8","2.6","3.3","3.4"
"2.5","3.25","2.75","4.25","3.75","4.25"
"2.5","2.6","3.7","2.5","3.2","2.5"
"3.6","3","2","3.6","1","2.9"
"4.3","3.6","2.2","2.5","3.2","3.7"
"3.5","2.25","1.75","2.75","2.25","4"
"2.4","3.2","2.5","3.9","1.3","4.4"
"3.9","2","3.4","2.3","3","2.5"
"4.5","2.5","1.6","2","3","2.1"
"3.4","3.2","1.7","3.7","3.4","3.5"
"2.2","1.9","2.3","3","2.1","2.3"
"2.8","3.9","1.8","1.9","3.1","3.1"
"2.6","4.7","2.7","2.4","2","4.1"
"4","3.25","4","2.5","3.75","1.75"
"3","2.6","2.6","2.9","4.2","4.5"
"2.75","3.25","2.25","1.5","3.25","4.25"
"4","2.45","1.3","2.73","1.09","1.8"
"2.75","3.25","3","1","4","4.25"
"3.75","3.25","1.5","3.5","1.25","3.75"
"4.2","2.9","3.7","3.9","2.9","4.2"
"2.8","4","1.4","1.9","3.3","2.8"
"4.8","3.7","2.3","3","3.5","3.9"
"2.4","1.9","3.3","1.9","2","4.9"
"3.3","4.6","2.8","3.4","2.8","3.4"
"4","4","2","3","3.25","2.5"
"3.5","4.3","3.2","4","4.5","3.5"
"3.25","3.75","1.5","2.75","1.75","3.5"
"3.4","4.2","2.7","3.4","2.8","3.5"
"2.8","3","3.5","2.4","2.9","3.1"
"4.1","3.1","2.5","3.91","3.8","4.1"
"4.5","2.75","3","3.75","2.5","5"
"2.5","3","2.5","3.5","4","3.75"
"2.8","4.4","2.7","1.9","3.9","4.3"
"2.9","2.9","5","3.8","2.2","3"
"3.25","1.25","2","3","3.75","1.75"
"2.5","3.3","1.6","2.4","2.6","3.3"
"3.1","2.4","4.3","2.6","4","4.2"
"3.1","2.5","2.4","2.8","2.5","2.1"
"3.4","2.8","1.9","2.3","1.6","4.4"
"2.8","3.4","1.1","1.2","2.2","3.2"
"3.5","3","3","2.25","4.25","4.5"
"4.3","1","2.3","3.1","1.7","1.8"
"3.2","3.7","1.8","2.7","2.8","3.2"
"2.5","3.75","5","3.75","4.25","4.75"
"2","3","2.7","2.1","4.5","3.1"
"3.5","2.75","4","4","4","4"
"3.6","1.25","2.5","3.5","1.75","2.75"
"4.25","3.75","1.75","2","2.75","3"
"3.2","3","3.4","2.8","3.2","3.9"
"3.1","4.5","3.3","2.9","2.6","3.3"
"3.2","3.2","2.2","3.2","2.9","3.1"
"2.5","4.75","3.75","3.25","3.25","1.75"
"2.2","2.6","5","3.8","2.6","3"
"4.1","2.6","2.9","4.3","2.3","4.9"
"3.5","3.75","4","4.5","2.25","1.25"
"3.2","2","3.2","2.8","3.4","3.6"
"2.9","3.9","2","4.3","3.5","4.1"
"4.3","2.7","1.9","2.6","4.3","2.64"
"2.8","2.5","2.7","3.3","2.8","2.9"
"3.5","2","2.5","3.5","2","2.5"
"3.5","5","2.75","1.75","3.75","4"
"3.4","2.3","2.2","1.8","3.6","5"
"4.4","3.5","2.2","3","4","4.3"
"4","2.7","2.2","2.8","3.2","4.1"
"2.5","3.7","3.7","3.5","2.8","3.5"
"2.2","3.5","2.3","3.3","1.5","2.9"
"2.6","4.4","2.18","2.9","3.73","4.42"
"4.2","4.2","1.4","1.8","1.8","3.8"
"2.7","3.2","3.1","1.4","2.8","2.6"
"3.5","4.2","3.6","2.9","2.9","4"
"4","3.75","3.5","3.5","1.5","4.5"
"3.2","3.2","1.8","3.3","2.6","2.4"
"2.2","3.2","1.1","3","3.1","3.8"
"3.8","3.6","3","3.4","4","3.7"
"2","1.5","3.6","3.4","2.8","4.9"
"2.4","3.7","4.6","2.3","3.9","3.8"
"2.2","2.7","2.7","2.9","3","3.1"
"3","1.75","1.75","2.5","3","3.75"
"4.1","3.5","1.1","3.5","3.5","4.3"
"3.6","1.4","4.3","3.7","3.2","4.4"
"3.9","2.2","2.7","3.7","3","3.5"
"3.5","3.2","3.7","3.3","3.3","2.5"
"4.2","2.3","2.8","2.6","3.8","4.2"
"4","1","3.25","4.75","3","4.75"
"2.6","3.2","2.4","2.3","3.1","4.4"
"2.7","3.09","4.5","2.9","2.55","3.3"
"1.4","3.4","4.8","3.2","2.5","2.9"
"3.8","2.2","2.4","3.1","4.1","1.8"
"3.8","3.8","1.5","2.7","3.6","3.7"
"3.4","3","2.2","1.8","2.6","3.8"
"4","3.8","1.1","3","2.3","3"
"3.3","3.2","3.5","1.8","4.9","3"
"3","4.2","1.4","2.4","3","2.8"
"3.4","3.8","2.6","3","2.8","2.7"
"4.1","1.7","3.6","2.5","1.7","4.7"
"3","5","2.75","1","4.75","2"
"2.8","2.9","2.9","2.5","2.7","3.8"
"3.1","3","4.7","3.4","3.6","3.6"
"3.3","3.9","2.1","3.2","3.6","4"
"4","3.5","2","2.5","3","2.5"
"4.7","3.2","2.5","2.4","3.2","3.9"
"4.6","3.2","2.5","4.5","4.3","4.36"
"2.75","3.5","1.25","4","2.75","2.75"
"3","1","2.6","3.8","1.8","3"
"3.5","4.5","2.25","3","2.5","3"
"4","3","4","3.5","2.75","2.75"
"3.6","2.1","3.3","3.5","2.4","3.3"
"3.5","3.25","3.5","3","4.5","4"
"2.9","3.3","3.1","2.2","2.9","3.7"
"4","3.3","2.5","3.4","4.4","4.2"
"3.6","2","3.6","3.6","2.3","3.3"
"3.6","3","2.4","1.6","2.1","3.6"
"2.1","3.1","4.1","3.5","2.6","4.3"
"2.4","4.1","2.3","3.1","3","3.3"
"3.1","3.7","2.2","3.4","3.7","4"
"4.1","3.1","2.7","3","3.8","3.9"
"2.8","3","2.4","1.2","1.7","3.8"
"3.5","2.3","2.6","3.8","1.6","2.7"
"3.4","5","1","4","4","4.8"
"2.75","3.75","2.25","3.75","4.25","4.5"
"4.1","3.3","2.3","3","3.7","4.8"
"2.2","3.8","3.7","2.8","3","2.4"
"4","4.6","1","4.5","2.2","3.4"
"2.8","3.8","2.2","3.3","3.1","2.5"
"3.7","2","1.5","3.3","2.2","4.7"
"2.25","1.25","2.5","4.5","5","5"
"2.9","3.2","1.8","2.2","2.2","1.9"
"3.25","3.5","3.25","3.25","4.25","4.25"
"4.25","2.5","2.25","2.5","3.5","3.5"
"2.7","3.1","1.8","2.4","3.7","3.6"
"1.8","2.4","3.6","2.3","2.4","4.4"
"3.3","1.9","3.4","3.1","3.3","4.3"
"3.1","5","1.4","3.1","3.1","4.3"
"3","3.45","2.69","3","3.09","3.3"
"3","1.3","3.4","3.7","2","4"
"3","3.5","3","3.5","3","3.3"
"4.2","2.3","2.9","2.2","2.1","4.8"
"3","3.25","3.25","3.5","2.5","3.5"
"3.8","2.6","1.5","4.4","3.3","2"
"3.6","2.9","3.7","3","3.2","4.3"
"3","2.4","3.7","2.5","3.8","2.2"
"2.5","1.75","5","4.5","2.75","4"
"3","5","4","4.25","3.25","3.75"
"2.7","2.7","2.1","2.7","4.5","3.2"
"4","1","2","4","1","2"
"3.5","4.25","1.5","2.25","2.5","4.75"
"3.3","4.5","1.7","3.2","3.6","4.1"
"3.9","3.2","1.5","2.1","3","4.1"
"3.4","3.5","2.3","2.8","2.8","3.1"
"3.5","2","1.75","4.25","3.75","4.75"
"3.1","3","2.1","3.3","2","2.9"
"2.75","2.75","4.75","5","2.5","3.5"
"4.6","5","3.4","2.4","4.6","2.5"
"3.75","3.25","2.5","4","1.75","4.25"
"4.3","2.5","2.4","3.3","2.6","2.8"
"3.5","4.2","3.1","3.2","2.7","3.1"
"3.25","1.75","1.5","2.25","2.75","4.25"
"2.09","2.7","1.8","1.6","4.09","4.4"
"1.5","2.75","3.75","2","3.25","4"
"2.5","3.25","4.25","3.5","4.25","2.75"
"4","2.5","3.3","3.3","3.3","2.2"
"2.5","5","1.5","3.25","3.5","4.5"
"4.4","4","2","3.8","4.6","4.7"
"5","1","1","5","3","4"
"3.7","3.9","1.9","3.7","3.5","2.5"
"3.25","4.25","1.5","1","4.75","2.25"
"2.1","3.6","4.1","4","1.6","2.4"
"3.4","2.2","4.6","3","1","4.6"
"3.5","3.5","4.5","2.7","4.5","3.3"
"3.7","2.6","2.8","1.6","2.1","4.5"
"4.75","3.5","2.5","3","4.5","5"
"3","4","2","2.75","3.25","4"
"2","2.25","4.75","3","1.75","4"
"3.2","3.2","2.6","3","2.8","3.5"
"3.5","4.4","3.8","3.6","1.5","3.5"
"2.5","2.9","2.8","2.5","2.5","4.4"
"3.25","2","2.25","3.25","3","3.5"
"5","3.25","1.5","4.25","4","4.5"
"2.5","3.25","3.5","2.5","4.25","4"
"3.75","4.25","2","2.25","2.5","4.25"
"3.5","3.4","1.6","4.4","2.6","3.8"
"2.9","2.5","3.5","3.5","3","4.9"
"2.5","2.75","3.75","3","2","3"
"4","2","2","1.25","4.75","4"
"3.25","4","2.75","3.75","4.5","4"
"2.9","2.4","2.9","2.4","3.4","3.6"
"2.8","2.2","2.5","2.4","3.6","4.5"
"3.6","3.3","3.8","2.5","3.1","3.3"
"3.5","3.5","2.75","1","2.5","3"
"3.8","3.8","2.3","4.3","3.9","3.6"
"2.4","1.4","2.7","3.5","3.2","4.3"
"4","3.2","2.2","3.2","4.1","3.7"
"4.6","4.2","3.4","3","1.8","2.6"
"2.7","2.4","2.6","2.2","4.2","3.9"
"2.3","3.1","2.3","4.1","2.1","4.3"
"2","2.27","3.55","2.4","3.1","4.45"
"2.55","2.3","3.9","3.42","3.8","4.78"
"3.5","3.5","1.25","2.25","2","5"
"3.7","3.3","2.3","4.5","4","4.9"
"3.2","2.5","2.5","3","3.7","4.1"
"4.1","4.5","3.6","3.1","3.6","4.2"
"2.9","2.7","2.8","2.6","3.1","3.6"
"2.8","2.7","3.1","1.4","4.4","3"
"3.75","2","2","3.5","3","3.75"
"2.6","2.8","2.6","2.7","2.5","2.8"
"2.75","3.5","1.5","1.75","2.25","3.75"
"2.8","2.9","4.5","3.5","2.4","3.5"
"3","2","4","2","2.25","4"
"4","3.9","2","1.6","1.2","1.1"
"2.8","1.8","3.5","2.6","2.8","3.1"
"4.1","4.9","2.4","1.8","3.7","3.3"
"2","5","3.5","2","4","2.75"
"3.25","3.75","4.5","3.25","3.5","2.5"
"3.2","3.4","1.8","3.4","3.9","4"
"2.8","1.8","4.2","3","1.3","4.1"
"3.2","2.8","3.2","2.2","3.4","4.2"
"3.25","4.75","2.25","1","4.75","5"
"3.8","2.9","1.4","2.9","3.5","1.6"
"1.5","3.5","2.5","2.75","4","2.75"
"4.7","4.1","3.1","3","3.9","4.2"
"3","4.25","3.5","3","1.75","3.5"
"2.7","4.5","3.8","4.3","4.2","2.8"
"2.3","2.4","2.3","3.3","2.3","2.7"
"2.6","1.4","2.6","3","2.6","3.4"
"2.8","3.1","3.1","1.4","4.6","4"
"3.5","3.9","2.6","3.6","2","3"
"2.9","3.3","2.8","2.2","2.1","2"
"2.5","3","3","3.75","2.5","4"
"2.5","4.5","2","3","2.2","2.9"
"4.2","4.1","2.1","4","3","4.4"
"2.9","3.6","3.1","1.7","3","4.8"
"4.5","2.7","1.8","3.6","3.1","3.4"
"4.2","3.7","2.7","2.7","2.4","4.1"
"3.1","3.8","2.7","3.8","2.3","3.5"
"1.25","1","4","1.25","3.5","4.75"
"2.8","4.3","3.3","3.6","3","4.4"
"3.3","4.5","4.9","3.1","2.2","3.9"
"4","2","2.25","3.25","3.75","4"
"1.75","4.25","4","1.25","4","5"
"2.4","5","2.8","1.8","3.6","3.6"
"2.7","2.9","3.9","3.3","3.7","2.3"
"3","4","3","3.7","2.6","5"
"3.7","1.7","3.9","3.8","3.9","4.3"
"3.5","4.25","3.25","1.5","3.25","4.25"
"3.1","3.5","3.8","3.1","2.1","4.6"
"3.5","4","3.75","2.75","2.5","4.25"
"3.1","4","3.6","3.3","3.1","3.5"
"2.7","3","1.8","2.1","2.6","3"
"3.3","1.4","2.3","2.1","2.2","2.4"
"3.8","3.8","2","3.3","3.4","3.1"
"2.5","4.3","1.7","3.5","4.6","3.9"
"3.4","3.3","2.1","2.4","4.1","3.7"
"3","4.6","2.5","3.8","2","4.7"
"2.8","3.3","3.8","3.8","1.4","4.3"
"2.25","5","4.5","1.75","1.75","3.25"
"3.75","4","3.73","2.73","3.45","3.8"
"3.1","3.8","2.3","3.1","2.7","3.5"
"2.5","3","3.5","1.25","1.5","5"
"3.6","2.7","2","2.5","2.2","3.1"
"4.25","3.25","2.5","3.25","2.75","2.75"
"3.75","4.75","4","2","1.75","3.5"
"3.5","3","3.75","2.5","4.25","5"
"3.5","1.75","3.5","4.5","1.75","4.25"
"2.6","2.9","2.8","3.8","1.6","3.4"
"1","2.5","4","3","2","3.5"
"3","2.5","2","2.5","2","4.25"
"1.7","3.5","3.8","2.7","1.6","4.3"
"3","3.8","2.1","2.6","1.6","1.9"
"1.75","2.75","1.5","4.25","3.5","4.25"
"3.4","2.8","2.5","3.5","2","3.5"
"3.4","3.7","2.6","2.9","2.6","3.8"
"4.9","2.9","2.9","3.7","3.7","3.2"
"4.25","4.5","3.25","5","3.5","4.75"
"2.7","4","1.6","1.1","4.7","4.4"
"2.6","2.5","3.6","2.7","2.3","4.7"
"4.5","2.5","3","1.5","3.25","3.75"
"3.25","5","3.75","1.75","2.75","4.25"
"3.5","2.5","4.75","3","2.5","3"
"4.25","1.25","2.25","2","2.75","3.5"
"2.5","4.5","1","2.25","2.5","2.75"
"3.5","2","3","2.7","3.4","3.7"
"3","3.8","1.8","2.6","2.2","3.6"
"3.5","3.3","3.5","3","3.1","3.36"
"2.5","3.25","3","3","3.25","2.5"
"1.4","4.1","4.4","3.3","1.7","3.8"
"4.2","4.6","1.4","3.3","4.7","4.8"
"3.2","2.6","3","2.5","4","3.7"
"1.5","1.2","3.1","4.5","3.5","4.8"
"1.25","3.75","5","2","1.25","2.5"
"4","4.3","2.7","3","3.8","3.6"
"2.9","3.1","3.9","2.2","2.8","3.6"
"2.8","3.2","3.1","2.2","2.1","4.9"
"2.4","1.1","3","3.3","4.4","3.1"
"2","1.2","4.5","1.1","1.8","4.7"
"3.4","2.9","3.3","3.7","2.2","3.6"
"4","1.25","4.5","4","3.25","3"
"3.7","3.3","1.9","3.3","3.5","3.9"
"3.2","3.8","2.3","2","3.7","3.1"
"3.7","4.1","1.5","2.6","3.2","2.4"
"3.1","2.2","3.4","2.7","4","4.3"
"2.09","3.9","4","3.2","1.8","2.4"
"3.4","4.1","3.3","3.5","2.8","3.69"
"3.2","3.1","3.3","3","3.8","4"
"3","3.6","1.8","3.1","2.5","4.5"
"4.25","1.25","3.25","4.5","3.25","4.25"
"3","1.8","3.4","3.9","2","4.8"
"4.5","1.9","2.5","2.7","4.5","4.5"
"3.1","3.2","2.3","1.6","3.3","4.2"
"3","2.4","2","2.5","2.2","3.7"
"3.1","3.3","2","3.3","3.1","3.7"
"3.7","4.4","2.6","4.4","2.3","4"
"1.8","4.5","3.2","2.2","2.1","4.5"
"4.75","4","1.25","2.25","4.25","4"
"3.2","3.7","2.8","2.1","3.5","3"
"2.3","4.1","2.3","1.8","3.9","2.3"
"3.9","3.9","2.1","2.5","1.8","2.09"
"3.5","3","2","1.75","4","5"
"3.75","1.25","3.75","3.75","3.75","4.5"
"4.5","1.75","2","3.25","5","2.5"
"2.9","2.7","2.8","2.3","3.9","2.8"
"3.3","2.2","2.9","3.1","2.5","3.9"
"2.6","3.2","1.3","2.2","3.1","2.5"
"2.75","3.5","2.25","2.25","2","5"
"4","3.25","3.25","3.75","2.75","4.5"
"3","3.8","3.2","3","3.2","3.7"
"3.3","2.6","2.2","2.6","2.5","3.2"
"2","2.5","3.75","4","1","3"
"2","3.75","4","3","1.25","4.75"
"4","1","4.5","1.75","4.75","5"
"2.18","2.4","3.25","2.8","3.1","3.1"
"2.2","3","3.7","3.5","1.9","4.7"
"4","1","2","2","5","4"
"3.5","3.25","2.25","4","4","4.25"
"3.1","3.4","3.3","2.9","4.3","4"
"1.6","1.8","2.5","3","3.2","2.9"
"3.3","4.5","2.8","2.8","3.9","3.8"
"1.75","1","5","3.25","4.75","4.75"
"3.2","3.7","2.6","3.2","2.4","2.4"
"2.5","4.4","1.1","2.3","3.8","4.7"
"2.9","2.9","2.9","3.2","3.3","3.6"
"3.6","3.8","3.7","2.8","3.7","4.8"
"2.6","4.3","4.1","4","1.2","3.9"
"3.36","2.91","3.6","3.55","4","2.5"
"4.2","1.6","2.7","3","3.3","4"
"4.4","3.2","2","2.6","2.7","4.5"
"3.7","3.5","2.1","1.6","3","4.3"
"2.2","3.6","3.9","2.7","3.8","4.6"
"4","2.4","3.4","3.6","3.3","3.7"
"3","2.2","4.2","4.1","3.3","3.9"
"4.1","3","2.3","3.2","1.7","3.2"
"3","3.75","3.75","2.75","3.25","3.25"
"3.5","1.75","3.75","4.5","2.75","4.75"
"3","3","4.75","3.75","3.5","4.75"
"2.9","2.6","2.4","2.7","3.1","3.5"
"4.1","4.3","1.9","3.2","4","4.1"
"2.8","3.1","1.5","1.8","2.2","4.1"
"2.6","3.5","3.2","2.2","3.7","4.5"
"3.2","2.6","3.4","3.7","4.8","3.9"
"3.25","3","2.5","3","3.75","4.25"
"3.5","1.25","2.5","2.75","3.75","4.5"
"3.25","4","1.5","3","4","3"
"3.8","2.3","4.8","3.8","4.1","2.3"
"3.1","2.9","3","2.3","2.6","3"
"2.9","2.4","4","3.9","2.8","3.6"
"2","3.25","3.5","2.5","3.25","3.25"
"3","3.4","3.1","3.9","3.5","3.3"
"4.5","3.4","2.2","1.5","3.6","3.8"
"2","5","2","2","5","4"
"3","2.75","2.5","4","4","4"
"3","4.5","2.75","1.75","3","2.75"
"3.3","3.6","2.2","1.8","2.6","4.2"
"3.1","2.8","3.9","2.2","2.6","3.7"
"3.3","3.4","3.6","3.2","1.8","3.4"
"3.25","4","2","2.5","3","2.75"
"2.5","4.4","2.5","1.9","2.4","4"
"2.8","4.5","1.2","2.5","3.8","2.8"
"3.75","2.25","1.5","1.75","2.25","2.75"
"4.25","2.75","1.75","3","3.5","5"
"3.5","4.3","1.8","3.6","1.5","4.1"
"3.4","3.6","3.1","2.9","3.1","2.8"
"4","5","2","2","4","5"
"3.8","4.9","1.3","3.5","3.2","3.4"
"3.7","2.4","2.1","2.6","2.7","4.5"
"4.25","3","1.75","3.25","2.5","3.5"
"4.1","4.5","2.3","3.7","3.5","3.9"
"4.5","2.9","1.5","3.1","4.4","4"
"3.5","3.3","2.8","4.2","4.1","3.8"
"1.7","2.4","3.3","3","1.7","4.3"
"3","2.3","3.1","3.1","1.8","3.8"
"3","2.4","2.6","2.6","2.1","2.9"
"4.4","4.3","2.1","4","3.3","2.2"
"2.7","1.5","1.5","1.6","1.3","2"
"4","3","4.5","4.5","3","5"
"3.1","3.1","1.5","4","2.7","3.3"
"3","3.4","3","3.8","2.2","4.1"
"3","2.7","3.3","5","1.7","3.3"
"3","1","2.6","3.8","2","3"
"3.7","1.7","1.7","3.1","2.9","3.1"
"2.8","3.3","3.4","2.7","1.9","2.6"
"4","2.5","2","3.3","3.5","4.4"
"2.5","4.3","3.2","2.4","2.2","2.4"
"2","2.2","4","3.7","2.6","4.4"
"4.5","2.7","2.5","2.6","5","1.8"
"4.1","3.8","2.1","3.6","3","4.2"
"2.8","3.9","2.9","2.3","3.8","3.8"
"3.5","3","3.5","1.75","2.75","3"
"2.75","1.75","3.75","3.25","4.25","3.5"
"1.75","3","3.25","2.25","2.5","2.75"
"4.25","3","1.25","3.5","5","3.75"
"3.4","3.4","2.4","3.6","1.1","1.6"
"3.3","2.2","4.6","3.2","2.2","5"
"3.1","3.7","3.5","3.2","2.8","3.7"
"4","3.5","3.75","3.5","2.5","3.25"
"3.3","3.2","3.3","3","2.9","4"
"2.6","3.2","2.5","2.1","3","4.6"
"3.5","4.5","2.25","3.5","3","3.5"
"3.4","3.4","3","2.3","3","3.3"
"3.6","4.4","4.5","4.2","3.4","4.4"
"2","5","2.75","1.25","1.25","2.75"
"3.2","3.1","1.7","4","1.6","2.5"
"2.4","2.1","3","2.1","2.3","4.1"
"4.25","4.5","1.75","3","3.25","4"
"3.5","2.7","2.2","3.8","2.1","1.9"
"1","5","4.25","1","2.75","4.25"
"2.7","3.9","4.1","2.5","2.1","3.1"
"4","4.2","2.7","3.7","1.7","3.1"
"2.7","3","2.7","2.6","3.3","1.9"
"3.1","2.2","2.7","1.4","4.6","4.6"
"3.75","4","1.5","3.5","3.25","4"
"2.2","2.6","2.9","3.8","2","3.6"
"2.9","2.6","2.4","3.8","3.3","2.9"
"2.8","2.9","3.2","2.9","3.3","3.7"
"3","4","2.5","3.75","3","2.5"
"3.2","2.8","1.9","3.1","3.2","3.6"
"3","4.7","1","3.5","1.4","4.1"
"3.5","3.75","4.25","2","2.75","3.25"
"3.5","2.7","4.7","3.8","2.8","2.8"
"4","4","1.7","3.3","3.7","4.6"
"2.7","3.1","3.8","3.7","2.4","2.9"
"2.1","3.7","3.8","1.8","2.5","4.7"
"2.75","4","3.75","2.75","2","3.25"
"4","4.1","3","2.5","4.1","3.3"
"3","3.6","2.8","2.8","4.5","4.1"
"3.5","2.3","2.5","3.3","3.4","3"
"3.8","2.8","2.7","3.5","2.3","3.9"
"4","3.5","3.5","4.25","4.25","4.75"
